roll, pitch, yaw, x accel, y accel, z accel
-326, 2227, -197, 602, -284, -52
-389, 2263, -179, 616, -275, -37
-371, 2054, 62, 582, -269, -24
-483, 2087, -120, 563, -268, -25
-373, 2063, -290, 584, -256, 49
-448, 2083, -269, 563, -247, -12
-433, 1859, -181, 546, -241, -6
-497, 2003, -133, 579, -254, 24
-518, 2071, -208, 559, -274, 18
-511, 1717, -331, 573, -255, 80
-780, 1836, -427, 530, -248, 37
-581, 1713, -264, 524, -258, 45
-651, 1979, -418, 499, -247, 78
-785, 1917, -335, 516, -279, 96
-536, 1868, -294, 502, -265, 112
-951, 1884, -290, 531, -248, 94
-864, 1865, -434, 549, -267, 109
-918, 1823, -257, 522, -270, 77
-906, 1753, -307, 524, -282, 45
-833, 1899, -309, 532, -287, 96
-722, 1842, -79, 506, -332, 86
-972, 1775, -236, 483, -331, 53
-722, 1707, -179, 478, -349, 61
-602, 1961, -155, 479, -378, 13
-788, 1837, -420, 455, -383, -18
-840, 2096, -413, 476, -369, 15
-732, 1999, -393, 494, -394, -2
-638, 2004, -323, 478, -378, -2
-586, 1876, -365, 507, -409, 8
-724, 2053, -354, 502, -388, -6
-464, 1890, -512, 489, -364, 5
-639, 1887, -483, 457, -349, -17
-388, 1862, -589, 448, -359, 57
-287, 2035, -544, 463, -382, 70
-239, 2182, -686, 441, -390, 82
-467, 2186, -599, 419, -394, 118
-172, 2172, -692, 456, -365, 93
-150, 2228, -815, 435, -370, 121
-37, 2396, -574, 461, -350, 143
-43, 2486, -692, 441, -339, 142
9, 2268, -604, 446, -318, 182
151, 2387, -810, 437, -347, 172
245, 2332, -559, 453, -352, 199
260, 2680, -783, 478, -351, 202
269, 2692, -727, 477, -344, 182
258, 2720, -616, 456, -346, 157
388, 2697, -721, 515, -346, 211
382, 2742, -726, 488, -352, 185
459, 2597, -626, 517, -356, 176
422, 2682, -608, 505, -393, 191
590, 2759, -496, 561, -366, 164
593, 2941, -540, 489, -384, 188
390, 2969, -608, 535, -360, 101
505, 2845, -453, 527, -353, 115
616, 2892, -380, 568, -399, 88
440, 2810, -464, 570, -381, 140
662, 3063, -452, 539, -378, 85
636, 2801, -620, 565, -404, 106
597, 2664, -521, 516, -387, 43
683, 2819, -472, 568, -374, 76
599, 2879, -480, 594, -385, 94
569, 2883, -519, 581, -401, 54
528, 2623, -542, 590, -394, 117
468, 2810, -612, 586, -405, 82
591, 2708, -336, 556, -437, 105
368, 2700, -435, 584, -423, 106
205, 2681, -441, 562, -407, 75
482, 2646, -347, 537, -428, 45
405, 2632, -374, 551, -436, 96
507, 2738, -203, 531, -423, 159
142, 2736, -352, 526, -450, 150
235, 2701, -253, 497, -432, 118
377, 2609, -336, 500, -441, 123
168, 2669, -308, 497, -421, 120
386, 2802, -388, 489, -418, 135
528, 2551, -351, 492, -414, 175
253, 2337, -256, 492, -434, 157
238, 2664, -445, 466, -433, 201
298, 2605, -259, 463, -436, 184
357, 2576, -299, 476, -414, 236
386, 2553, -498, 464, -431, 209
358, 2503, -349, 458, -419, 189
292, 2571, -356, 447, -432, 195
486, 2442, -570, 393, -464, 204
606, 2571, -557, 461, -435, 292
349, 2648, -531, 393, -429, 198
677, 2656, -561, 419, -469, 194
693, 2748, -398, 416, -446, 172
803, 2681, -597, 400, -433, 165
850, 2753, -487, 417, -460, 187
943, 2770, -547, 404, -463, 177
920, 2595, -467, 451, -491, 169
930, 2558, -482, 445, -486, 141
1032, 2512, -315, 445, -523, 138
1165, 2350, -317, 453, -522, 89
928, 2364, -315, 471, -511, 62
1034, 2301, -372, 484, -501, 7
1098, 2262, -357, 520, -532, 43
1016, 2235, -232, 551, -565, -32
1193, 2162, -368, 517, -582, -1
1153, 2079, -220, 495, -556, -26
839, 2085, -303, 581, -555, -85
1103, 1757, -326, 571, -545, -67
997, 1901, -127, 579, -572, -96
844, 1884, -132, 584, -573, -64
810, 1669, -314, 593, -565, -29
605, 1452, -15, 557, -567, -18
552, 1565, -140, 554, -569, -1
470, 1453, -36, 527, -563, 2
361, 1212, -47, 528, -554, 23
488, 1234, -47, 506, -546, 59
369, 1099, -54, 523, -563, 64
239, 1006, 95, 506, -558, 75
168, 836, 61, 508, -549, 90
32, 844, 95, 494, -532, 93
113, 877, 182, 509, -530, 93
-88, 747, 65, 504, -532, 116
5, 636, 306, 472, -556, 123
-210, 602, 164, 438, -560, 124
-165, 561, 280, 446, -565, 132
-260, 626, 408, 461, -562, 132
-394, 613, 231, 434, -568, 121
-122, 370, 332, 453, -551, 141
-200, 344, 350, 431, -534, 127
-199, 347, 352, 449, -539, 109
-250, 493, 193, 456, -525, 121
-148, 373, 430, 483, -539, 136
-258, 340, 361, 478, -509, 119
-88, 230, 278, 486, -529, 107
-249, 260, 239, 470, -533, 87
-55, 366, 261, 522, -576, 70
-5, 293, 172, 512, -570, 68
-71, 164, 259, 506, -553, 41
-236, 121, 349, 529, -581, 43
-11, 218, -17, 524, -594, 37
106, 266, 207, 523, -588, 23
120, 192, 140, 500, -608, 26
123, 316, 93, 484, -593, 18
306, 186, 195, 485, -626, 1
266, 412, 110, 480, -635, 1
193, 377, -80, 471, -629, 36
228, 381, -181, 464, -621, 37
258, 406, -133, 464, -615, 86
340, 446, -32, 491, -616, 64
122, 679, -48, 489, -581, 85
284, 386, -85, 505, -569, 83
177, 456, -144, 523, -561, 95
163, 516, -141, 515, -554, 117
49, 559, -84, 538, -559, 145
118, 594, -101, 533, -559, 127
127, 485, -91, 541, -561, 168
-13, 643, -47, 505, -559, 129
-147, 662, -138, 489, -558, 164
74, 788, -110, 488, -551, 181
-46, 730, -5, 503, -559, 177
-97, 601, -62, 479, -558, 188
-278, 721, 77, 496, -570, 218
18, 548, 102, 481, -595, 186
-155, 530, 108, 461, -611, 192
-240, 636, -86, 450, -631, 201
-32, 658, 57, 443, -637, 190
-33, 642, 135, 441, -620, 178
-124, 720, 85, 437, -632, 162
-168, 623, 2, 411, -619, 176
-14, 643, -21, 400, -621, 141
-98, 590, 153, 410, -641, 140
286, 611, 31, 385, -658, 148
72, 331, -45, 396, -671, 177
88, 159, 18, 401, -683, 192
212, 402, -20, 387, -673, 181
408, 372, -41, 400, -683, 175
405, 192, 108, 430, -688, 144
674, 362, -116, 472, -697, 131
681, 185, 7, 482, -680, 60
537, 327, -42, 498, -681, 73
588, 39, -69, 510, -680, 92
758, 107, 153, 517, -674, 110
641, 32, 93, 533, -686, 106
644, -83, -71, 540, -684, 123
514, -142, -65, 531, -680, 141
383, -185, 19, 552, -659, 129
370, -108, 25, 557, -672, 99
228, -87, 200, 569, -670, 102
199, -164, 72, 577, -680, 137
350, -189, 75, 559, -668, 150
231, -219, 200, 558, -666, 151
135, -167, 9, 530, -678, 168
94, -229, 123, 529, -662, 191
194, -408, 186, 523, -666, 183
81, -389, 250, 527, -661, 161
-79, -166, 123, 538, -659, 141
-141, -139, 71, 561, -686, 181
-94, -234, 140, 550, -691, 188
-213, -188, 220, 558, -685, 167
-341, 27, 199, 546, -681, 174
-245, -100, 216, 541, -692, 171
-392, -120, 170, 536, -689, 171
-324, 66, 540, 521, -715, 164
-334, -110, 222, 505, -739, 195
-335, -214, 425, 465, -749, 167
-215, -85, 229, 432, -752, 170
-314, 103, 260, 437, -768, 183
-320, -2, 170, 422, -787, 184
-25, -6, 312, 386, -786, 167
-389, 79, 265, 399, -815, 155
-121, -126, 248, 364, -805, 166
155, 74, 78, 354, -815, 166
272, -2, -1, 324, -806, 135
385, -89, -1, 350, -801, 149
511, -73, -126, 338, -783, 152
510, -171, -59, 339, -784, 168
537, -338, -207, 340, -763, 138
632, -424, -166, 339, -775, 201
697, -469, -231, 355, -756, 128
704, -516, -205, 363, -767, 117
693, -792, -235, 372, -763, 81
844, -898, -201, 400, -747, 128
766, -1014, -270, 415, -743, 85
717, -1283, -29, 413, -737, 96
840, -1291, -93, 399, -748, 73
649, -1450, 9, 406, -758, 47
731, -1557, 27, 392, -771, 19
568, -1655, 102, 409, -776, 11
474, -1847, 50, 388, -780, -22
482, -1997, -81, 383, -784, -55
419, -2368, -11, 420, -790, -48
289, -2587, 1, 416, -769, -55
201, -2555, -25, 419, -752, -25
191, -2655, 63, 456, -764, -32
212, -2867, -79, 415, -734, -21
-163, -3029, -158, 463, -710, 14
-41, -3181, -60, 488, -678, 13
-103, -3326, -166, 505, -660, -5
-195, -3572, -66, 511, -646, -24
-212, -3782, -46, 488, -619, 17
-371, -4098, 1, 493, -606, 51
-445, -4180, 8, 498, -612, 47
-387, -4296, 107, 483, -620, 54
-526, -4377, 127, 488, -592, 39
-693, -4613, 6, 469, -596, 37
-757, -5036, 166, 473, -581, 4
-723, -4933, 223, 433, -576, 45
-656, -5103, 169, 403, -562, 48
-902, -5255, 337, 376, -563, 53
-898, -5275, 295, 325, -541, 112
-815, -5323, 414, 317, -552, 118
-822, -5402, 311, 303, -564, 167
-615, -5379, 213, 287, -529, 150
-694, -5408, 112, 265, -532, 201
-493, -5435, 225, 254, -524, 219
-440, -5355, 110, 260, -522, 270
-116, -5223, 57, 235, -497, 280
-337, -5226, -5, 260, -481, 287
154, -5047, -197, 262, -442, 319
51, -4876, -252, 267, -419, 351
446, -5096, -91, 275, -371, 368
474, -4864, -214, 286, -332, 413
743, -4405, -275, 324, -300, 470
1119, -4209, -193, 329, -277, 514
1356, -4318, -164, 352, -265, 546
1419, -4037, -261, 359, -254, 579
1696, -3739, -47, 384, -219, 598
1965, -3595, -96, 362, -204, 637
2283, -3421, -65, 373, -180, 597
2411, -3373, -63, 365, -175, 557
2295, -2997, 51, 375, -154, 526
2463, -3091, 304, 385, -171, 421
2506, -2812, 443, 400, -219, 357
2553, -2888, 466, 400, -218, 258
2355, -2790, 543, 434, -225, 162
2519, -3052, 537, 447, -247, 73
2483, -3026, 710, 482, -281, -66
2198, -3179, 803, 507, -285, -160
2130, -3197, 808, 562, -327, -243
1955, -3502, 847, 578, -349, -300
1884, -3469, 1035, 566, -344, -298
1567, -3652, 1071, 578, -376, -285
1759, -3908, 1073, 567, -379, -283
1632, -3885, 912, 567, -348, -250
1619, -3969, 827, 583, -332, -249
1475, -4189, 626, 602, -295, -202
1293, -4502, 896, 613, -261, -175
1459, -4321, 848, 627, -246, -126
1142, -4240, 662, 638, -223, -94
1094, -4318, 586, 636, -195, -27
824, -4482, 662, 617, -164, 10
748, -4407, 610, 615, -114, 43
802, -4484, 460, 601, -89, 90
799, -4248, 523, 565, -61, 116
425, -4526, 629, 598, -93, 83
580, -4309, 631, 488, 1, 193
306, -4221, 779, 663, -24, 381
99, -4222, 471, 273, -26, 326
310, -4129, 453, 217, 11, 371
432, -3886, 321, 250, 5, 354
436, -3875, 134, 320, 10, 281
511, -3735, 137, 322, -35, 304
526, -3665, 151, 279, -46, 261
499, -3434, 386, 251, -62, 283
352, -3118, 317, 235, -61, 296
266, -3049, 390, 243, -76, 273
326, -2796, 248, 233, -74, 270
341, -2741, 254, 227, -44, 237
390, -2507, 195, 206, -30, 207
527, -2413, 145, 184, -41, 172
555, -2235, 272, 172, -67, 152
717, -1829, 80, 207, -86, 105
706, -1803, -98, 221, -79, 89
987, -1628, -143, 250, -79, 86
1154, -1485, -84, 288, -77, 74
1333, -1296, -224, 321, -84, 41
1626, -1381, -200, 361, -99, 9
1664, -1069, -156, 347, -80, -7
1853, -780, -276, 371, -108, -42
2081, -747, -53, 373, -97, -74
2052, -831, -264, 368, -110, -104
1827, -725, -439, 383, -109, -117
2026, -845, -575, 397, -101, -125
2059, -696, -601, 415, -110, -142
1746, -714, -697, 445, -82, -168
1891, -681, -844, 487, -83, -217
1874, -840, -633, 528, -85, -254
1611, -1080, -704, 501, -47, -239
1505, -1263, -605, 690, -101, -473
1354, -1231, -540, 457, -111, -358
1234, -1437, -485, 514, -136, -314
1219, -1650, -620, 526, -147, -283
1106, -1691, -656, 533, -156, -312
1231, -1717, -702, 537, -161, -304
1037, -1947, -428, 525, -179, -288
695, -2076, -655, 504, -171, -260
629, -2291, -467, 475, -159, -212
445, -2348, -379, 441, -98, -207
190, -2455, -300, 458, -94, -151
174, -2588, -488, 467, -76, -126
-71, -2835, -272, 477, -41, -82
-421, -2866, -269, 463, -46, -79
-681, -2810, -217, 457, -24, -73
-576, -3228, -237, 440, 5, -63
-775, -3332, -161, 443, -4, -34
-1041, -3512, -215, 412, 32, 4
-1133, -3403, -185, 426, 33, 14
-1233, -3664, -188, 420, 44, 41
-1438, -3767, -221, 417, 44, 39
-1316, -3980, -303, 401, 46, 35
-1243, -4139, -89, 383, 22, 21
-1413, -4254, -182, 378, 7, 19
-1559, -4432, -349, 375, 27, -44
-1251, -4526, -350, 375, 24, -40
-1211, -4462, -333, 367, 19, -27
-1269, -4558, -274, 371, 1, -24
-1157, -4496, -413, 349, 5, -47
-1194, -4596, -341, 346, -12, -35
-1040, -4702, -385, 334, -29, -45
-790, -4475, -547, 331, -15, -94
-697, -4489, -377, 337, 5, -63
-690, -4592, -346, 369, -20, -71
-832, -4657, -335, 402, -17, -17
-753, -4549, -159, 398, 13, -49
-761, -4708, -340, 402, 22, -24
-677, -4586, -276, 389, 74, -17
-781, -4558, -252, 402, 100, -18
-831, -4424, -174, 421, 106, 30
-891, -4323, -200, 423, 125, 70
-668, -4353, -330, 427, 138, 65
-630, -4291, -240, 433, 160, 75
-933, -4373, -137, 435, 170, 86
-674, -4142, -208, 398, 161, 88
-463, -4308, -423, 411, 175, 102
-687, -4261, -229, 412, 159, 81
-697, -3974, -316, 405, 175, 129
-691, -4171, -328, 435, 174, 123
-611, -3884, -252, 432, 192, 116
-815, -3843, -171, 428, 202, 107
-985, -3682, -78, 411, 201, 121
-725, -3824, -148, 414, 217, 129
-668, -3823, -122, 415, 222, 99
-828, -4007, 122, 400, 240, 90
-895, -3945, 193, 398, 273, 37
-894, -4186, 112, 421, 228, 76
-1286, -4367, 163, 368, 249, 32
-1256, -4076, 185, 376, 206, 72
-1230, -4083, 204, 358, 178, 71
-1153, -4087, 224, 362, 152, 82
-1540, -3911, 19, 343, 148, 65
-1583, -3867, 231, 344, 151, 62
-1558, -3799, 188, 317, 257, -18
-1502, -3848, 128, 358, 226, 37
-1688, -3880, 260, 367, 236, 33
-1872, -3893, 244, 387, 226, 72
-1621, -3849, 262, 383, 246, 59
-1834, -3810, 344, 400, 274, 33
-1863, -3879, 296, 425, 328, 56
-1852, -3727, 433, 467, 320, 17
-1944, -3873, 256, 443, 331, 50
-1724, -3790, 304, 438, 328, 84
-2010, -3768, 359, 425, 312, 124
-1967, -3778, 291, 430, 292, 107
-2229, -3662, 257, 425, 286, 119
-2243, -3726, 198, 406, 298, 112
-2178, -3458, 226, 399, 307, 68
-2468, -3504, 103, 409, 331, 96
-2243, -3475, 172, 425, 318, 116
-2182, -3397, 58, 450, 297, 117
-2304, -3232, 259, 438, 338, 103
-2287, -3314, 108, 471, 313, 119
-2343, -3317, 27, 490, 318, 135
-2540, -3318, 79, 490, 334, 114
-2492, -3040, -40, 493, 341, 108
-2437, -3007, 140, 487, 356, 115
-2414, -2663, 54, 488, 355, 88
-2477, -2934, 14, 477, 369, 110
-2604, -2775, -22, 471, 360, 80
-2544, -2913, -36, 450, 360, 121
-2650, -2811, -44, 425, 369, 102
-2660, -2747, 45, 420, 354, 136
-2580, -2717, 22, 406, 344, 138
-2664, -2555, 32, 403, 351, 108
-2664, -2441, -168, 382, 362, 139
-2487, -2411, -263, 378, 365, 144
-2413, -2491, -79, 385, 359, 110
-2283, -2149, -299, 375, 364, 97
-2096, -2006, -289, 380, 388, 84
-2137, -1992, -294, 377, 390, 86
-1922, -1945, -462, 378, 380, 81
-1761, -1966, -465, 388, 365, 72
-1743, -1922, -520, 377, 374, 87
-1371, -1660, -488, 378, 387, 89
-1369, -1605, -751, 385, 383, 34
-1071, -1678, -721, 382, 369, 28
-1008, -1685, -687, 400, 389, 37
-687, -1456, -699, 419, 378, 29
-582, -1338, -727, 414, 377, 35
-355, -1190, -865, 430, 376, 58
-269, -1117, -734, 457, 373, 45
-169, -1004, -779, 478, 386, 73
245, -1208, -734, 496, 425, 49
190, -924, -893, 521, 427, 77
268, -927, -893, 552, 430, 74
500, -820, -926, 574, 429, 64
346, -738, -850, 613, 448, 62
689, -668, -789, 647, 462, 48
686, -647, -779, 664, 470, 52
785, -514, -713, 688, 482, 26
956, -461, -606, 706, 480, 7
827, -298, -707, 708, 491, 63
962, -296, -654, 705, 474, 21
1152, -271, -815, 695, 464, 17
1008, -58, -829, 674, 463, 37
1133, 229, -877, 675, 470, 56
1023, 199, -709, 672, 449, 72
1003, 537, -774, 669, 458, 130
1086, 635, -916, 650, 453, 131
1129, 880, -784, 647, 451, 129
1086, 786, -868, 606, 470, 162
1111, 1079, -664, 601, 472, 156
1165, 1200, -856, 593, 482, 188
1129, 1212, -891, 592, 457, 212
1138, 1574, -771, 591, 463, 225
1052, 1761, -692, 591, 460, 204
1039, 1726, -630, 600, 463, 249
1183, 2006, -781, 583, 451, 246
1194, 2316, -848, 580, 453, 246
1186, 2528, -675, 582, 441, 254
984, 2591, -598, 561, 427, 275
1045, 2859, -711, 554, 432, 240
1176, 2922, -597, 550, 416, 216
1236, 3077, -796, 539, 420, 203
968, 3290, -567, 544, 423, 218
1222, 3348, -438, 563, 387, 175
1198, 3559, -628, 570, 402, 149
1168, 3774, -587, 588, 404, 168
1286, 4064, -407, 632, 385, 103
1360, 4083, -439, 651, 400, 95
1320, 4247, -278, 647, 400, 65
1408, 4175, -304, 673, 390, 28
1420, 4262, -261, 669, 392, 9
1441, 4370, -402, 664, 366, 14
1551, 4400, -317, 651, 391, 1
1615, 4791, -200, 656, 359, -8
1610, 4496, -168, 637, 351, 15
1670, 4695, -239, 579, 369, 5
1784, 4514, -73, 565, 332, -14
1953, 4704, -248, 548, 312, 1
1821, 4899, -277, 557, 304, 20
1813, 4701, -255, 538, 307, -48
1816, 4627, -194, 537, 283, -57
1849, 4760, -136, 495, 280, -21
2115, 4718, -115, 492, 264, -31
2009, 4611, -73, 458, 259, -26
2166, 4770, -128, 453, 233, -53
2227, 4639, -183, 401, 231, -93
1968, 4749, -205, 378, 225, -87
2190, 4487, -184, 373, 213, -91
2168, 4773, -280, 358, 197, -131
2461, 4441, -313, 339, 194, -101
2594, 4464, -285, 337, 186, -138
2634, 4505, -218, 336, 175, -95
2896, 4627, -214, 351, 159, -154
3151, 4419, -243, 377, 126, -148
3414, 4395, -250, 404, 130, -152
3633, 4209, -123, 410, 139, -161
3648, 4451, -163, 431, 124, -156
3651, 4152, -135, 444, 130, -161
3892, 4065, -230, 461, 113, -160
3897, 4109, -66, 451, 127, -139
3916, 3985, -149, 468, 118, -103
4281, 3765, 10, 460, 137, -109
4072, 3741, -53, 459, 119, -99
4236, 3544, 135, 464, 132, -57
4069, 3176, -6, 465, 133, -55
4128, 3242, -108, 467, 118, -35
3950, 3044, -45, 430, 146, -36
3823, 3033, 126, 432, 146, -83
3661, 2701, 39, 431, 123, -14
3525, 2574, 358, 458, 117, 11
3204, 2337, 358, 445, 72, -107
3107, 2177, 289, 508, 113, -43
2664, 1983, 605, 478, 89, 46
2517, 1873, 234, 225, 73, 34
2541, 1945, 231, 255, 102, 39
2313, 1568, 145, 337, 98, -33
2352, 1349, -84, 384, 88, -56
2093, 932, 67, 370, 48, -51
1938, 710, 171, 352, 26, -85
1726, 827, 172, 348, -8, -60
1399, 507, 92, 322, -3, -43
1229, 172, 296, 315, 0, -83
1105, 29, 406, 291, 6, -75
825, -150, 433, 274, 19, -72
572, -360, 399, 268, 7, -77
346, -765, 494, 286, -15, -63
154, -817, 519, 262, -19, -47
-250, -1141, 660, 265, -11, -60
-345, -1223, 549, 254, -2, -40
-358, -1340, 624, 213, 5, -26
-444, -1623, 536, 273, -20, -102
-377, -1788, 636, 230, -38, -107
-376, -1822, 580, 213, -46, -63
-517, -2084, 769, 160, -40, -77
-446, -2326, 673, 114, -47, -89
-536, -2347, 591, 36, -23, -54
-543, -2603, 433, 106, -61, -76
-84, -2671, 208, 109, -41, -102
-126, -2635, 538, 94, -32, -112
-82, -2733, 282, 141, -40, -89
99, -2884, 289, 98, -38, -113
81, -2826, 124, 98, -22, -95
414, -3130, 101, 88, -13, -71
799, -2965, 52, 61, -48, -76
940, -2971, -48, 66, -44, -36
1109, -3098, -27, 62, -35, -26
1479, -2819, 35, 61, -40, -41
1498, -3052, -101, 69, -33, -46
1852, -2921, -259, 69, -26, -18
2069, -3140, -416, 91, -24, 15
2326, -3072, -268, 115, -17, -10
2470, -3092, -147, 133, 6, 37
2547, -3081, -68, 154, 17, 16
2627, -3017, -44, 180, 4, 26
2657, -3125, -205, 169, 16, 19
2700, -3217, 88, 164, 33, -6
2871, -2996, 12, 195, 30, 21
2708, -3240, 155, 198, 24, 23
2554, -3259, 168, 167, 50, 5
2428, -3415, 260, 284, 75, -3
2404, -3412, 290, 158, 67, -35
2371, -3603, 215, 199, 94, 29
2345, -3627, 70, 250, 101, 7
2252, -3789, 107, 306, 91, -48
2267, -3718, 247, 316, 84, -67
2186, -3853, -33, 322, 96, -46
2039, -3967, 69, 337, 80, -78
1734, -3915, 108, 324, 66, -102
1546, -4214, 275, 334, 80, -118
1601, -4483, 140, 316, 86, -123
1531, -4464, 252, 329, 81, -126
1098, -4645, 183, 330, 72, -147
965, -4976, 268, 317, 78, -97
923, -5014, 482, 292, 89, -152
743, -5281, 308, 263, 101, -124
567, -5260, 231, 234, 101, -84
598, -5641, 430, 237, 120, -84
200, -5943, 443, 209, 233, -227
274, -6399, 453, 233, 215, -193
279, -6751, 637, 283, 118, -133
85, -6785, 573, 229, 112, 11
-65, -6945, 558, 200, 88, 57
-146, -7088, 529, 156, 190, -13
-375, -7033, 665, 211, 196, -26
-552, -7299, 359, 205, 144, 122
-684, -7357, 382, 182, 163, 72
-679, -7195, 265, 193, 218, 130
-780, -7300, 247, 211, 261, 162
-1062, -7357, 243, 176, 336, 98
-1115, -7559, 283, 247, 344, 185
-1053, -7648, 203, 171, 430, 87
-1306, -7784, 303, 208, 337, 188
-1229, -7757, 390, 170, 413, 214
-1210, -7696, 295, 130, 427, 246
-1107, -8006, 555, 147, 353, 297
-1273, -7661, 295, 130, 331, 388
-1119, -7540, 362, 99, 354, 442
-1033, -7225, 350, 82, 398, 338
-904, -6827, 277, 36, 432, 373
-866, -6734, 248, 43, 410, 460
-715, -6545, 259, 27, 435, 433
-646, -5962, 309, 27, 432, 433
-564, -5486, 153, 39, 450, 431
-552, -5411, 165, 54, 467, 402
-549, -5294, 258, 95, 470, 339
-262, -4881, 326, 171, 480, 298
-326, -4874, 585, 194, 504, 314
-340, -4775, 556, 145, 508, 269
-37, -4729, 511, 117, 521, 205
-12, -4703, 460, 118, 543, 109
-93, -4569, 362, 121, 534, 49
38, -4581, 336, 107, 526, 41
-190, -4399, 207, 228, 322, 97
261, -4456, 485, 189, 528, 32
355, -4241, 267, 118, 434, -29
39, -4084, 336, 86, 469, -17
-78, -3979, 240, 90, 492, -39
-140, -3825, -111, 71, 497, -35
-173, -3667, -123, 95, 549, 3
-222, -3792, -220, 132, 569, -1
-402, -3676, -126, 179, 566, -17
-133, -3434, -221, 212, 554, 6
-418, -3461, 40, 218, 544, 59
-386, -3530, 71, 207, 535, 80
-522, -3562, 30, 182, 543, 30
-902, -3450, 30, 215, 401, 53
-944, -3593, -94, 209, 551, 59
-1145, -3556, 33, 241, 612, 50
-953, -3629, -2, 240, 638, 82
-1316, -3646, 108, 262, 650, 68
-1272, -3382, 167, 261, 643, 78
-1256, -3390, 139, 277, 657, 107
-1402, -3277, 98, 282, 646, 71
-1166, -3167, 157, 278, 654, 90
-1291, -2790, 10, 266, 676, 112
-1187, -3060, 158, 244, 664, 92
-1193, -2895, 223, 217, 651, 128
-1071, -2807, 197, 208, 654, 102
-1240, -2737, 92, 200, 646, 87
-1141, -2740, -6, 211, 651, 95
-1290, -2637, -11, 224, 670, 120
-1062, -2709, -78, 243, 659, 63
-1208, -2462, -50, 237, 652, 63
-1170, -2385, -93, 230, 665, 30
-1209, -2281, 39, 223, 658, 73
-1239, -2047, 29, 216, 644, 69
-1000, -1889, 46, 208, 666, 73
-1039, -1818, -265, 211, 677, 98
-959, -1690, -129, 217, 702, 67
-1010, -1469, -327, 217, 696, 74
-1146, -1336, -312, 192, 665, 76
-992, -1296, -181, 225, 651, 119
-1114, -979, -121, 243, 659, 166
-1130, -494, -330, 277, 674, 116
-1134, -603, -331, 273, 690, 56
-1009, -302, -316, 256, 736, 29
-993, -198, -268, 278, 721, -4
-1033, -194, -385, 321, 747, 35
-1087, 210, -320, 363, 729, 86
-932, 399, -187, 371, 767, 83
-1047, 420, -416, 378, 813, 71
-884, 889, -296, 391, 808, 12
-807, 820, -253, 390, 828, -25
-822, 1027, -166, 374, 812, 11
-703, 1268, -247, 356, 782, -6
-439, 1349, -180, 345, 766, 21
-470, 1729, -252, 348, 759, 0
-401, 1921, -287, 341, 765, -10
-286, 2191, -295, 381, 787, 0
-215, 2427, -331, 421, 788, -24
-160, 2536, -51, 432, 804, 3
58, 2849, -319, 440, 779, -9
295, 2969, -264, 455, 823, 2
131, 2973, -327, 427, 829, -18
322, 3067, -256, 419, 828, 8
579, 3449, -128, 435, 816, 8
411, 3299, -23, 428, 812, 12
